[Thu May 11 14:49:33.121349 2017] [:error] [pid 3310] [client 129.2.180.170:56008] PDO Exception: PDOException: SQLSTATE[HY000] [1044] Access denied for user 'cyclingsafety'@'%' to database 'cyclings_vid1' in /var/www/html/test-aws-sdk2.php:13\nStack trace:\n#0 /var/www/html/test-aws-sdk2.php(13): PDO->__construct('mysql:host=dbcy...', 'cyclingsafety', 'CyclingSafety', Array)\n#1 {main}
[Thu May 11 14:50:00.214968 2017] [:error] [pid 5118] [client 129.2.180.170:47697] PDO Exception: PDOException: SQLSTATE[HY000] [1044] Access denied for user 'cyclingsafety'@'%' to database 'cyclings_vid' in /var/www/html/test-aws-sdk2.php:13\nStack trace:\n#0 /var/www/html/test-aws-sdk2.php(13): PDO->__construct('mysql:host=dbcy...', 'cyclingsafety', 'CyclingSafety', Array)\n#1 {main}
[Thu May 11 14:50:19.793296 2017] [:error] [pid 5119] [client 129.2.180.170:56019] PDO Exception: PDOException: SQLSTATE[HY000] [1044] Access denied for user 'cyclingsafety'@'%' to database 'cyclings_vid1' in /var/www/html/test-aws-sdk2.php:13\nStack trace:\n#0 /var/www/html/test-aws-sdk2.php(13): PDO->__construct('mysql:host=dbcy...', 'cyclingsafety', 'CyclingSafety', Array)\n#1 {main}
[Thu May 11 14:58:16.830357 2017] [:error] [pid 3305] [client 129.2.180.170:34050] PDO Exception: PDOException: SQLSTATE[HY000] [1045] Access denied for user 'awuser'@'172.31.17.89' (using password: YES) in /var/www/html/test-aws-sdk2.php:13\nStack trace:\n#0 /var/www/html/test-aws-sdk2.php(13): PDO->__construct('mysql:host=dbcy...', 'awuser', 'SnellToxic^Gale...', Array)\n#1 {main}
[Thu May 11 14:59:21.040281 2017] [:error] [pid 4618] [client 129.2.180.170:56084] PHP Notice:  Undefined variable: email in /var/www/html/test-aws-sdk2.php on line 18
[Thu May 11 15:01:31.940627 2017] [:error] [pid 5132] [client 129.2.180.170:56091] PHP Notice:  Undefined variable: email in /var/www/html/test-aws-sdk2.php on line 18
[Thu May 11 15:29:52.785180 2017] [:error] [pid 5122] [client 129.2.180.170:56549] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:29:52.785215 2017] [:error] [pid 5122] [client 129.2.180.170:56549] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:29:52.785220 2017] [:error] [pid 5122] [client 129.2.180.170:56549] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:29:52.785233 2017] [:error] [pid 5122] [client 129.2.180.170:56549] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:29:52.785237 2017] [:error] [pid 5122] [client 129.2.180.170:56549] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:29:52.785240 2017] [:error] [pid 5122] [client 129.2.180.170:56549] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:29:52.785272 2017] [:error] [pid 5122] [client 129.2.180.170:56549] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:29:52.794441 2017] [:error] [pid 5122] [client 129.2.180.170:56549] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:29:52.794469 2017] [:error] [pid 5122] [client 129.2.180.170:56549] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:29:52.794474 2017] [:error] [pid 5122] [client 129.2.180.170:56549] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:29:52.794477 2017] [:error] [pid 5122] [client 129.2.180.170:56549] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:29:52.794481 2017] [:error] [pid 5122] [client 129.2.180.170:56549] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:17.854589 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:17.854629 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
