index_seg,ugr
1001,2.0
1002,2.0
1003,2.3636363636363633
1004,2.733333333333334
101,2.9999999999999996
10403,3.0
10448,3.0000000000000004
10595,3.6
11287,4.0
11288,4.0
11289,4.0
11484,3.0
11485,3.0000000000000004
1204,4.0
12047,1.0
12064,4.0
12065,3.0
12261,4.0
12263,4.0
12264,4.0
12265,4.0
1261,2.5
1278,4.0
128,4.0
12898,4.0
136,3.0
137,2.9999999999999996
140,4.0
1531,3.5
1532,3.4999999999999996
1533,3.0
183,3.0000000000000004
2260,4.0
251,3.0
252,1.0
258,3.0000000000000004
2635,2.0
2636,2.0
2641,2.0
2650,2.0
2652,1.0
2653,2.0
2671,2.0
2672,2.0
2674,2.0
2675,2.0
2685,2.285714285714286
269,4.0
2733,2.0
3149,2.2
3150,3.0000000000000004
331,3.0
332,3.0
3387,2.9999999999999996
3388,3.0
3389,3.0000000000000004
3717,2.0
3719,3.0
3946,4.0
3947,4.0
4012,2.0
4014,2.333333333333333
4272,3.0
4273,3.0
4385,4.0
4387,3.0000000000000004
4418,4.0
4419,4.0
4481,3.0000000000000004
4569,3.0
4737,2.0
4789,2.9999999999999996
4812,4.0
4872,4.0
4998,2.5
513,3.0000000000000004
5207,3.0
5208,3.0000000000000004
5210,4.0
5284,4.0
5285,4.0
5286,4.0
5287,2.9999999999999996
5288,4.0
5367,2.766666666666666
5452,4.0
5501,1.0
5673,3.0
5749,4.0
5750,4.0
5756,2.5
5758,4.0
5759,2.9999999999999996
579,4.0
580,4.0
581,3.818181818181818
582,3.5
5821,2.0
583,4.5
6000,2.333333333333333
613,3.0000000000000004
616,2.9999999999999996
617,3.0000000000000004
6215,3.0000000000000004
6216,3.0000000000000004
6217,4.0
6218,4.0
6332,2.9999999999999996
6333,4.0
648,2.0
651,2.5
652,4.0
675,1.0
676,1.0
677,3.526315789473684
6939,3.0
6942,4.0
6943,4.0
6944,4.0
6945,4.0
725,3.0000000000000004
726,3.3636363636363633
7316,2.2
7317,4.0
7318,4.0
7573,3.0000000000000004
7594,2.0
7646,2.0
7647,3.0
771,3.0000000000000004
7728,3.0000000000000004
7729,3.0
776,4.0
777,4.0
7773,4.0
7774,3.777777777777778
7775,3.0
778,4.0
7879,3.4999999999999996
7880,3.5
7883,3.0000000000000004
808,3.0
809,2.428571428571429
8226,4.0
8260,3.0
8288,4.0
8289,4.0
8310,3.0
8348,4.0
8458,4.0
893,1.0
8952,2.9999999999999996
8953,4.0
8955,3.0000000000000004
9297,1.0
9298,1.0
9300,1.0
9301,1.0
9306,1.0
9603,1.0
97,4.0
970,2.5
971,2.5
972,3.0625
973,4.0
974,4.0
975,2.0
9750,4.0
9751,3.0
976,2.9999999999999996
9768,3.5
977,2.9999999999999996
98,3.0
9855,3.0
9856,4.0
9858,4.0
9859,3.3636363636363633
9860,3.0
9861,4.6
9874,3.4999999999999996
9875,3.5
