split/DCIM/104_VIRB/VIRB0002_029.MP4,545,3.0
split/DCIM/104_VIRB/VIRB0002_030.MP4,546,3.0 3.0
split/DCIM/104_VIRB/VIRB0002_032.MP4,548,2.0
split/DCIM/104_VIRB/VIRB0002_033.MP4,549,2.0 2.0 2.0 2.0
split/DCIM/104_VIRB/VIRB0002_034.MP4,550,4.0 4.0 2.0
split/DCIM/104_VIRB/VIRB0002_035.MP4,551,2.0 2.0 2.0 2.0 2.0 2.0
split/DCIM/104_VIRB/VIRB0002_036.MP4,552,2.0 2.0 3.0 3.0 2.0 2.0 3.0 3.0
split/DCIM/104_VIRB/VIRB0002_037.MP4,553,4.0 5.0
split/DCIM/104_VIRB/VIRB0002_039.MP4,555,3.0 3.0 4.0 4.0
split/DCIM/104_VIRB/VIRB0002_040.MP4,556,3.0 3.0 3.0 3.0
split/DCIM/104_VIRB/VIRB0002_041.MP4,557,3.0 3.0 2.0 2.0 1.0 1.0 3.0 3.0 5.0 5.0
split/DCIM/104_VIRB/VIRB0002_042.MP4,558,3.0 2.0 3.0 5.0
split/DCIM/104_VIRB/VIRB0003_000.MP4,486,3.0 4.0 2.0 3.0
split/DCIM/104_VIRB/VIRB0003_001.MP4,487,3.0
split/DCIM/104_VIRB/VIRB0003_002.MP4,488,2.0 3.0
split/DCIM/104_VIRB/VIRB0003_003.MP4,489,1.0
split/DCIM/104_VIRB/VIRB0003_004.MP4,490,2.0 2.0
split/DCIM/104_VIRB/VIRB0003_005.MP4,491,2.0 3.0 3.0 2.0
split/DCIM/104_VIRB/VIRB0003_006.MP4,492,1.0 1.0 2.0 2.0
split/DCIM/104_VIRB/VIRB0003_007.MP4,493,3.0 3.0 3.0
split/DCIM/104_VIRB/VIRB0003_008.MP4,494,1.0 3.0 2.0
split/DCIM/104_VIRB/VIRB0003_009.MP4,495,1.0
split/DCIM/104_VIRB/VIRB0003_010.MP4,496,3.0 3.0 3.0 3.0 3.0 3.0
split/DCIM/104_VIRB/VIRB0003_011.MP4,497,3.0 3.0 3.0 3.0
split/DCIM/104_VIRB/VIRB0003_012.MP4,498,3.0 3.0 2.0 2.0
split/DCIM/104_VIRB/VIRB0003_014.MP4,500,4.0 4.0 5.0 5.0 4.0 4.0 4.0 4.0 4.0 4.0
split/DCIM/104_VIRB/VIRB0003_015.MP4,501,5.0 4.0 4.0 3.0
split/DCIM/104_VIRB/VIRB0003_016.MP4,502,3.0
split/DCIM/104_VIRB/VIRB0003_017.MP4,503,3.0 3.0 3.0 3.0 2.0 2.0 3.0 3.0 3.0 3.0
split/DCIM/104_VIRB/VIRB0003_018.MP4,504,3.0 3.0
split/DCIM/104_VIRB/VIRB0003_019.MP4,505,4.0
split/DCIM/104_VIRB/VIRB0003_020.MP4,506,4.0 4.0 3.0 3.0 3.0 3.0 3.0 3.0 4.0 4.0
