index_seg,ugr
1001,2.0
1002,2.0
1003,2.3636363636363633
1004,2.818181818181818
101,2.9999999999999996
10403,5.0
10448,5.0
10449,5.0
10454,2.0
10595,4.0
11287,4.0
11484,3.3333333333333335
11485,3.0
11886,3.0000000000000004
11960,3.0000000000000004
1204,4.0
12047,2.0
12064,4.0
12261,4.0
12263,4.0
12264,4.0
1261,3.0
127,4.0
1278,4.0
128,3.272727272727273
12849,3.0000000000000004
12898,3.8
134,3.0
13449,5.0
1531,4.0
1532,4.0
1533,3.333333333333333
183,3.0000000000000004
2177,3.0000000000000004
2254,3.0
258,3.0000000000000004
2635,2.0
2636,2.0
2641,3.0
2650,2.0
2652,2.0
2656,2.9999999999999996
2657,3.0
2658,3.0
2671,1.0
2672,1.0
2685,2.0
2733,2.0
3149,3.0000000000000004
3150,3.0000000000000004
329,2.0
330,2.5
331,2.9999999999999996
332,3.0
3380,3.0000000000000004
3381,3.0
3383,2.0
3387,2.9999999999999996
3388,3.666666666666667
3389,3.0000000000000004
362,4.0
3717,2.0
3946,4.0
3947,4.0
4012,1.3333333333333335
4014,2.0
4222,3.0
4272,3.0
4273,3.0
4387,3.0000000000000004
4429,2.0
4430,2.0
4432,4.0
4480,4.0
4481,4.0
4569,5.0
4570,4.2
4789,3.5
4811,3.0000000000000004
4871,3.5
4872,3.5
4874,5.0
4998,2.0
513,3.0000000000000004
5207,5.0
5208,5.0
5209,5.0
5210,5.0
5286,5.0
5288,3.0
5367,2.5
5452,4.0
5457,4.0
5616,3.5
5617,3.5
5673,4.0
5748,3.0000000000000004
5749,3.333333333333333
5750,4.0
5756,3.0
5757,3.5
5758,4.0
578,2.0
580,4.0
583,4.0
6000,1.6
613,3.5
616,2.9999999999999996
617,3.0000000000000004
6217,4.0
6330,3.0000000000000004
6331,3.0000000000000004
6332,2.9999999999999996
6333,4.0
651,2.0
652,4.0
659,5.0
665,4.0
666,4.0
672,2.0
673,2.0
677,2.0
681,2.5
6941,3.0000000000000004
6942,3.5714285714285716
6943,4.0
6945,4.0
7010,3.454545454545454
7011,4.0
725,3.0000000000000004
726,2.4999999999999996
7316,2.2
7317,5.0
7318,5.0
7320,5.0
7321,5.0
7322,5.0
737,3.0
7647,3.0
771,3.0000000000000004
7727,4.0
7769,3.0
777,4.0
778,4.0
7878,2.9999999999999996
7879,3.3529411764705874
7880,3.3124999999999996
7881,2.5
7883,3.0000000000000004
808,3.0
809,3.0
8226,4.0
8260,3.0
8310,3.0
8345,4.0
8346,3.5
8347,3.0
8348,4.0
8349,4.0
8458,3.428571428571429
893,2.0
8953,4.0
9299,2.5
9603,2.0
968,3.0
969,1.909090909090909
97,3.0
970,1.0
975,2.0
9751,3.0
976,2.545454545454545
9768,3.0
977,2.0
9856,4.0
9857,3.0
9858,3.0
9859,3.0
9860,4.0
9861,4.3
9874,3.0
9875,3.0
