,index_seg,cycle_lane,is_shared,cycle_way,side_walk,bikable
757,4999,both,0,,,
758,5007,,0,,,no
759,5009,,0,,,no
760,5010,,0,,,no
761,5011,,0,,,no
762,5012,,0,,,no
763,5027,both,0,,,
764,5028,both,0,,,
765,5030,both,0,,,yes
766,5077,both,0,,,
767,5095,both,0,,,
768,5096,both,0,,,
769,5142,both,0,,,
770,5166,one,0,,,
771,5202,both,0,,,
772,5203,both,0,,,
773,5257,,0,,,no
774,5258,,0,,,no
775,5259,,0,,,no
776,5260,,0,,,no
777,5261,,0,,,no
778,5262,,0,,,no
779,5264,,0,,,no
780,5281,both,0,,,
781,5284,both,0,,,
782,5337,both,0,,,yes
783,5380,one,1,,,
784,5394,both,0,,,
785,5454,both,0,,,
786,5455,both,0,,,
787,5456,both,0,,,
788,5457,both,0,,,
789,5458,both,0,,,
790,5463,one,0,,,
791,5466,,0,,,yes
792,5467,,0,,,yes
793,5470,,0,,,yes
794,5481,one,1,,,
795,5482,one,1,,,
796,5487,one,1,,,
797,5488,one,1,,,
798,5504,both,0,,,
799,5506,both,0,,,
800,5507,both,0,,,
801,5540,both,1,,,
802,5643,both,1,,,
803,5649,one,0,,,
804,5656,one,0,,,
805,5665,,0,,,yes
806,5680,both,0,,,
807,5683,both,0,,,
808,5684,both,0,,,
809,5686,both,0,,,
810,5689,both,0,,,
811,5690,both,0,,,
812,5712,both,0,,,
813,5714,both,0,,,
814,5747,both,1,,,
815,5749,both,1,,,
816,5757,,0,,,yes
817,5758,both,0,,,
818,5760,,0,,,yes
819,5768,,0,,,yes
820,5769,,0,,,yes
821,5770,both,0,,,
822,5771,both,0,,,
823,5772,both,0,,,
824,5784,one,0,,,
825,5785,one,0,,,
826,5789,one,1,,,
827,5790,one,0,,,
828,5791,both,0,,,
829,5792,both,0,,,
830,5793,both,0,,,
831,5848,both,1,,,
832,5852,,0,,,no
833,5853,both,0,,,
834,5855,both,1,,,
835,5857,both,0,,,
836,5884,one,0,,,
837,5885,one,1,,,
838,5897,both,0,,,
839,5898,both,0,,,
840,5925,,0,,,no
841,5931,,0,,,no
842,5933,,0,,,no
843,5974,one,1,,,
844,5975,one,1,,,
845,5976,both,0,,,
846,5977,both,0,,,
847,5978,both,0,,,
848,5980,both,0,,,
849,5981,both,0,,,
850,5982,both,0,,,
851,5983,both,0,,,
852,5984,both,0,,,
853,5985,both,0,,,
854,5986,both,0,,,
855,5987,both,0,,,
856,5988,both,0,,,
857,5989,both,0,,,
858,5990,both,0,,,
859,5991,both,0,,,
860,5992,both,0,,,
861,5993,both,0,,,
862,5994,both,0,,,
863,5995,both,0,,,
864,5996,both,0,,,
865,6015,both,0,,,
866,6054,one,0,,,
867,6056,,0,,both,yes
868,6057,,0,,both,yes
869,6059,one,1,,,
870,6060,one,0,,,
871,6061,both,1,,,
872,6062,both,1,,,
873,6066,both,1,,,yes
874,6069,,0,,,yes
875,6071,both,1,,,
876,6072,,0,,,yes
877,6076,one,0,,,
878,6077,one,0,,,
879,6083,both,0,,,
880,6090,,0,,,no
881,6099,both,0,,,
882,6157,,0,,,yes
883,6177,both,0,,,
884,6178,both,0,,,
885,6179,both,0,,,
886,6194,one,0,,,
887,6196,,0,,,yes
888,6198,,0,,,yes
889,6199,,0,,,yes
890,6200,,0,,,yes
891,6201,,0,,,yes
892,6202,,0,,both,
893,6210,,0,,,yes
894,6263,,0,,,yes
895,6304,both,0,,,
896,6310,,0,,both,
897,6312,,0,,both,
898,6313,,0,,both,
899,6314,,0,,right,yes
900,6318,,0,,right,yes
901,6321,,0,,both,
902,6326,,0,,both,
903,6327,,0,,right,yes
904,6359,both,0,,,
905,6368,both,0,,,
906,6413,,0,,no,
907,6423,,0,,both,
908,6425,both,0,,,
909,6426,,0,,both,
910,6501,both,0,,,
911,6502,,0,,both,
912,6504,,0,,both,
913,6505,,0,,both,
914,6507,,0,,both,
915,6510,both,0,,,
916,6511,both,0,,,
917,6512,both,0,,,
918,6513,both,0,,,
919,6514,both,0,,,
920,6523,,0,,both,
921,6731,,0,,,yes
922,6733,,0,,,yes
923,7079,both,0,,,
924,7198,both,1,,,
925,7241,both,0,,,
926,7249,,0,,,yes
927,7251,both,0,,,
928,7278,both,0,,,
929,7310,both,1,,,
930,7335,both,0,,,
931,7337,both,0,,,
932,7379,both,0,,,
933,7393,both,1,,,
934,7395,both,1,,,
935,7473,both,0,,,
936,7474,both,0,,,
937,7475,both,0,,,
938,7581,,0,,both,
939,7613,,0,,both,
940,7639,both,0,,,
941,7651,both,0,,,
942,7656,both,0,,,
943,7657,both,0,,,
944,7664,both,0,,,
945,7682,,0,,right,yes
946,7683,,0,,right,yes
947,7702,,0,,both,
948,7706,,0,,both,
949,7716,both,0,,,
950,7719,,0,,,yes
951,7726,,0,,,yes
952,7727,,0,,,yes
953,7728,,0,,,yes
954,7729,,0,,,yes
955,7739,both,0,,,
956,7744,both,0,,,
957,7745,both,0,,,
958,7773,,0,,both,
959,7777,,0,,both,
960,7782,,0,,right,yes
961,7784,,0,,right,yes
962,7785,,0,,right,yes
963,7786,,0,,both,
964,7787,,0,,both,
965,7921,both,0,,,
966,7922,both,0,,,
967,7928,both,0,,,
968,7934,both,0,,,
969,7935,both,0,,,
970,7936,both,0,,,
971,7939,both,0,,,
972,7940,both,0,,,
973,7941,both,0,,,
974,8039,both,0,,,
975,8040,both,0,,,
976,8043,both,0,,,
977,8045,both,0,,,
978,8135,both,0,,,
979,8136,both,0,,,
980,8137,both,0,,,
981,8138,both,0,,,
982,8139,both,0,,,
983,8140,both,0,,,
984,8141,both,0,,,
985,8209,both,1,,,
986,8214,both,1,,,
987,8216,both,1,,,
988,8217,both,1,,,
989,8237,both,0,,,
990,8238,both,0,,,
991,8361,both,0,,,
992,8362,both,0,,,
993,8409,both,1,,,
994,8410,both,1,,,
995,8412,both,1,,,
996,8413,both,1,,,
997,8571,both,0,,both,
998,8574,both,0,,both,
999,8577,both,0,,both,
1000,8630,both,1,,,
1001,8634,both,1,,,
1002,8635,both,1,,,
1003,8636,both,1,,,
1004,8733,both,0,,,
1005,8807,both,0,,,
1006,8818,both,0,,,
1007,8819,both,0,,,
1008,8825,both,0,,,
1009,8828,both,0,,,
1010,8831,both,0,,,
1011,8832,both,0,,,
1012,8873,both,0,,,
1013,8875,both,0,,,
1014,8899,both,0,,,
1015,8922,both,0,,,
1016,8924,both,0,,,
1017,8934,,0,,both,
1018,8954,both,0,,both,
1019,8966,both,0,,both,
1020,8968,both,0,,both,
1021,9275,both,1,,,
1022,9359,,0,,,yes
1023,9363,both,1,,,
1024,9377,both,1,,,
1025,9383,both,1,,,
1026,9384,both,1,,,
1027,9385,both,1,,,
1028,9396,,0,,,yes
1029,9410,,0,,,yes
1030,9411,,0,,,yes
1031,9443,,0,both,,
1032,9444,,0,both,,
1033,9468,both,0,,,
1034,9472,both,0,,,
1035,9487,both,0,,,
1036,9508,both,0,,,
1037,9509,both,0,,,
1038,9510,both,0,,,
1039,9515,,0,,,no
1040,9516,,0,,,no
1041,9520,both,0,,,
1042,9521,both,0,,,
1043,9536,both,0,,,
1044,9549,both,0,,,
1045,9561,both,0,,,
1046,9562,both,0,,,
1047,9563,both,0,,,
1048,9564,both,0,,,
1049,9565,both,0,,,
1050,9566,both,0,,,
1051,9567,both,0,,,
1052,9575,both,0,,,
1053,9577,both,0,,,
1054,9578,both,0,,,
1055,9586,both,0,,,
1056,9588,both,0,,,
1057,9606,both,0,,,
1058,9608,both,0,,,
1059,9610,both,0,,,
1060,9611,both,0,,,
1061,9639,both,0,,,
1062,9644,one,0,,,
1063,9645,one,0,,,
1064,9646,one,0,,,
1065,9647,one,0,,,
1066,9648,both,0,,,
1067,9649,both,0,,,
1068,9650,both,0,,,yes
1069,9652,,0,,,yes
1070,9653,,0,,,yes
1071,9654,,0,,,yes
1072,9657,,0,,,yes
1073,9658,,0,,,yes
1074,9686,both,0,,,
1075,9688,both,0,,,
1076,9690,both,0,,,
1077,9719,both,0,,,
1078,9721,both,0,,,
1079,9722,both,0,,,
1080,9740,,0,,,yes
1081,9741,,0,,,yes
1082,9742,,0,,,yes
1083,9743,,0,,,yes
1084,9744,,0,,,yes
1085,9746,,0,,,yes
1086,9747,,0,,,yes
1087,9748,,0,,,yes
1088,9749,,0,,,yes
1089,9750,,0,,,yes
1090,9751,,0,,,yes
1091,9752,,0,,,yes
1092,9753,,0,,,yes
1093,9815,both,0,,,
1094,9817,both,0,,,
1095,9819,both,0,,,
1096,9820,both,0,,,yes
1097,9827,both,0,,,
1098,9828,both,0,,,
1099,9838,,0,,,yes
1100,10045,both,0,,,
1101,10123,both,0,,,
1102,10124,both,0,,,
1103,10214,both,0,,,
1104,10216,both,0,,,
1105,10220,both,0,,,
1106,10221,both,0,,,
1107,10223,both,0,,,
1108,10247,both,0,,,
1109,10252,both,0,,,
1110,10253,both,0,,,
1111,10256,both,0,,,
1112,10317,both,0,,,
1113,10319,both,0,,,
1114,10335,both,0,,,
1115,10337,both,0,,,
1116,10339,both,0,,,
1117,10340,both,0,,,
1118,10356,both,0,,,
1119,10370,,0,,,yes
1120,10371,,0,,,yes
1121,10372,,0,,,yes
1122,10377,,0,,,yes
1123,10380,,0,,,yes
1124,10381,,0,,,yes
1125,10394,both,0,,,
1126,10398,one,0,,,
1127,10399,,0,,both,
1128,10400,,0,,both,
1129,10401,,0,,both,
1130,10402,,0,,both,
1131,10404,,0,,both,
1132,10405,,0,,both,
1133,10406,,0,,both,
1134,10418,both,0,,,
1135,10420,both,0,,,
1136,10421,both,0,,,
1137,10422,both,0,,,
1138,10423,both,0,,,
1139,10425,both,0,,,
1140,10428,both,0,,,
1141,10430,both,0,,,
1142,10434,both,0,,,
1143,10435,both,0,,,
1144,10436,both,0,,,
1145,10438,both,0,,,
1146,10455,,0,,,no
1147,10491,both,0,,,
1148,10494,both,0,both,,
1149,10497,both,0,both,,
1150,10499,both,0,,,
1151,10500,both,0,,,
1152,10504,both,0,,,
1153,10506,one,0,,,
1154,10508,one,0,,,
1155,10510,one,0,,,
1156,10512,one,0,,,
1157,10513,one,0,,,
1158,10553,both,0,,,
1159,10556,both,0,,both,
1160,10557,both,0,,,
1161,10558,both,0,,,
1162,10559,both,0,,both,
1163,10564,both,0,,,
1164,10565,both,0,,both,
1165,10566,both,0,,,
1166,10568,both,0,,,
1167,10570,both,0,,,
1168,10572,both,0,,,
1169,10614,,0,,,no
1170,10617,,0,,,yes
1171,10619,,0,,,no
1172,10625,,0,both,,
1173,10636,,0,both,,
1174,10638,,0,both,,
1175,10643,,0,both,,
1176,10645,both,0,,,
1177,10646,both,0,,,
1178,10648,both,0,,,
1179,10649,both,0,,,
1180,10651,both,0,,,
1181,10653,both,0,,,
1182,10654,both,0,,,
1183,10655,one,0,,,
1184,10656,one,0,,,
1185,10659,,0,,both,
1186,10661,,0,,both,
1187,10699,,0,,,no
1188,10700,,0,,,no
1189,10703,,0,,,no
1190,10705,,0,,,no
1191,10708,,0,,,no
1192,10710,,0,,,no
1193,10728,,0,both,,
1194,10768,both,0,,,
1195,10771,both,0,,,
1196,10808,,0,,,yes
1197,10851,both,0,,,
1198,10852,both,0,,,
1199,10853,both,0,,,
1200,10858,both,0,,,
1201,10860,both,0,,,
1202,10862,both,0,,,
1203,10863,both,0,,,
1204,10864,,0,,both,
1205,10865,both,0,,,
1206,10877,both,0,,,
1207,10880,both,0,,,
1208,10898,both,0,,,
1209,10900,both,0,,,
1210,10920,both,0,,,
1211,10953,,0,,both,
1212,10954,,0,,both,
1213,10956,both,0,,,
1214,10958,both,0,,,
1215,10967,,0,both,,
1216,10968,,0,both,,
1217,10974,both,0,,,
1218,10977,both,0,,,
1219,10993,both,0,,,
1220,11010,both,0,,,
1221,11022,,0,,both,
1222,11024,,0,,both,
1223,11027,,0,,both,
1224,11028,both,0,,,
1225,11029,,0,,both,
1226,11030,,0,,both,
1227,11031,both,0,,both,
1228,11032,both,0,,both,
1229,11034,both,0,,both,
1230,11035,both,0,,both,
1231,11037,,0,,both,
1232,11040,both,0,,,
1233,11042,,0,,both,
1234,11080,,0,,both,
1235,11081,,0,,both,
1236,11085,both,0,,both,
1237,11095,,0,,both,
1238,11096,,0,,both,
1239,11104,both,0,,both,
1240,11105,both,0,,,
1241,11106,both,0,,,
1242,11107,,0,,both,
1243,11112,both,0,,both,
1244,11113,both,0,,both,
1245,11116,both,0,,both,
1246,11118,both,0,,both,
1247,11130,,0,both,,
1248,11135,,0,,both,
1249,11137,,0,,both,
1250,11139,,0,,both,
1251,11145,,0,,both,
1252,11146,,0,,both,
1253,11147,,0,,,yes
1254,11165,both,0,,,
1255,11166,both,0,,,
1256,11171,both,0,,,
1257,11183,both,0,,both,
1258,11184,both,0,,both,
1259,11187,,0,,both,
1260,11188,,0,,both,
1261,11189,,0,,both,
1262,11190,,0,,both,
1263,11201,,0,,both,
1264,11202,,0,,both,
1265,11206,both,0,,,
1266,11207,both,0,,,
1267,11208,both,0,,,
1268,11209,,0,both,,
1269,11211,,0,both,,
1270,11212,,0,,both,
1271,11217,,0,,both,
1272,11222,,0,,both,
1273,11223,,0,,both,
1274,11228,,0,both,,
1275,11229,,0,,both,
1276,11237,,0,,,no
1277,11247,,0,,,no
1278,11252,both,0,,,
1279,11262,both,0,,,
1280,11264,both,0,,,
1281,11265,both,0,,,
1282,11269,both,0,,,
1283,11271,both,0,,,
1284,11287,both,0,,,
1285,11292,both,0,,,
1286,11293,both,0,,,
1287,11312,both,0,,,
1288,11315,both,0,,,
1289,11325,,0,,both,
1290,11327,,0,,both,
1291,11337,both,0,,,
1292,11360,both,0,,,
1293,11395,,0,,,no
1294,11396,,0,,,no
1295,11420,,0,,both,
1296,11421,,0,,both,
1297,11423,both,0,,both,
1298,11425,both,0,,both,
1299,11434,one,0,,both,
1300,11435,both,0,,,
1301,11436,one,0,,,
1302,11471,both,0,,,
1303,11507,both,0,,,
1304,11520,both,0,,both,
1305,11523,,0,,both,
1306,11524,,0,,both,
1307,11526,,0,,both,
1308,11527,both,0,,both,
1309,11528,both,0,,,
1310,11529,both,0,,,
1311,11535,,0,,both,
1312,11536,,0,,both,
1313,11539,,0,,both,
1314,11540,,0,,both,
1315,11541,,0,,both,
1316,11547,both,0,,,
1317,11548,both,0,,,
1318,11550,both,0,,,
1319,11556,both,0,both,,
1320,11557,,0,both,,
1321,11558,,0,both,,
1322,11580,both,0,,,
1323,11581,both,0,,,
1324,11592,both,0,,,
1325,11594,both,0,,,
1326,11595,both,0,,,
1327,11622,,0,,both,
1328,11623,,0,,both,
1329,11629,,0,,both,
1330,11630,,0,,both,
1331,11631,,0,,both,
1332,11633,,0,,both,
1333,11639,both,0,,,
1334,11641,,0,,both,
1335,11642,,0,,both,
1336,11643,both,0,,,
1337,11644,both,0,,,
1338,11645,,0,,both,
1339,11647,,0,,both,
1340,11655,,0,both,,
1341,11678,both,0,,,
1342,11679,both,0,,,
1343,11680,both,0,,,
1344,11682,both,0,,,
1345,11683,both,0,,,
1346,11684,both,0,,,
1347,11686,both,0,,,
1348,11687,both,0,,,
1349,11689,both,0,,,
1350,11690,both,0,,,
1351,11692,both,0,,,
1352,11693,both,0,,,
1353,11717,both,0,,,
1354,11719,both,0,,,
1355,11721,both,0,,,
1356,11722,both,0,,,
1357,11724,one,0,,,
1358,11725,one,0,,,
1359,11726,one,0,,,
1360,11728,one,0,,both,
1361,11730,one,0,,both,
1362,11731,one,0,,,
1363,11734,both,0,,,
1364,11739,both,0,,,
1365,11741,both,0,,,
1366,11746,both,0,,,
1367,11747,both,0,,,
1368,11748,both,0,,,
1369,11750,,0,both,,
1370,11777,both,0,,,
1371,11778,both,0,,,
1372,11779,both,0,,,
1373,11781,both,0,,,
1374,11800,one,0,,both,
1375,11801,one,0,,,
1376,11810,one,0,,,
1377,11826,,0,,both,
1378,11827,,0,,both,
1379,11828,,0,,both,
1380,11829,,0,,both,
1381,11831,,0,,both,
1382,11832,,0,,both,
1383,11837,both,0,,,
1384,11840,both,0,,,
1385,11841,,0,,both,
1386,11843,,0,,both,
1387,11844,,0,,both,
1388,11847,,0,,both,
1389,11848,,0,,both,
1390,11849,both,0,,,
1391,11851,both,0,,,
1392,11852,,0,,,yes
1393,11857,,0,,both,
1394,11871,,0,,both,
1395,11883,both,0,,,
1396,11907,,0,,,no
1397,11908,,0,,,no
1398,11945,,0,,no,
1399,11948,one,1,,right,
1400,11951,,0,,no,
1401,11952,,0,,no,
1402,11957,,0,,,no
1403,11964,,0,,,no
1404,11965,,0,,,no
1405,11966,,0,,,no
1406,11976,,0,,,no
1407,11992,both,0,,,
1408,11994,both,0,,,
1409,11998,both,0,,,
1410,12016,,0,,both,
1411,12017,,0,,both,
1412,12018,both,0,,,
1413,12021,both,0,,,
1414,12022,both,0,,,
1415,12037,,0,both,,
1416,12038,both,0,,,
1417,12040,both,0,,,
1418,12042,both,0,,,
1419,12119,both,0,,,
1420,12122,both,0,,,
1421,12123,both,0,,,
1422,12124,both,0,,,
1423,12125,both,0,,,
1424,12126,both,0,,,
1425,12127,both,0,,,
1426,12211,,0,,both,
1427,12212,,0,,both,
1428,12218,both,0,,,
1429,12219,,0,,both,
1430,12222,both,0,,both,
1431,12225,,0,,both,
1432,12226,,0,,both,
1433,12227,both,0,,both,
1434,12228,both,0,,both,
1435,12258,both,0,,,
1436,12313,,0,,both,
1437,12314,,0,,both,
1438,12316,,0,,both,
1439,12318,,0,,both,
1440,12332,,0,,both,
1441,12338,,0,both,,
1442,12339,both,0,,,
1443,12344,,0,,no,
1444,12397,both,0,,,
1445,12411,,0,,both,
1446,12412,,0,,both,
1447,12415,,0,,both,
1448,12416,,0,,both,
1449,12419,,0,,both,
1450,12420,,0,,both,
1451,12423,,0,,both,
1452,12425,,0,,both,
1453,12426,,0,,both,
1454,12428,,0,,both,
1455,12430,,0,,both,
1456,12433,,0,,both,
1457,12434,,0,,both,
1458,12465,both,0,,,
1459,12466,both,0,,,
1460,12477,,0,both,,
1461,12478,,0,both,,
1462,12491,both,0,,both,
1463,12505,,0,,both,
1464,12507,,0,both,,
1465,12508,,0,both,,
1466,12509,both,0,,,
1467,12510,both,0,,,
1468,12512,,0,both,,
1469,12513,,0,,both,
1470,12514,,0,,both,
1471,12515,,0,,both,
1472,12524,,0,,both,
1473,12525,,0,,both,
1474,12546,both,0,,,
1475,12549,both,0,,both,
1476,12551,,0,,both,
1477,12554,,0,,both,
1478,12558,both,0,,,
1479,12559,both,0,,,
1480,12560,both,0,,,
1481,12563,both,0,,,
1482,12590,,0,,both,
1483,12592,,0,both,,
1484,12593,,0,both,,
1485,12595,,0,,both,
1486,12596,,0,,both,
1487,12599,,0,both,,
1488,12601,,0,both,,
1489,12623,both,0,,,
1490,12625,both,0,,,
1491,12631,,0,,both,
1492,12632,,0,,both,
1493,12633,,0,,both,
1494,12635,,0,,both,
1495,12652,,0,,both,
1496,12653,,0,,both,
1497,12665,,0,,,no
1498,12686,,0,,both,
1499,12690,,0,,both,
1500,12712,one,0,,,
1501,12713,one,0,,,
1502,12714,,0,,both,
1503,12728,both,0,,,
1504,12730,,0,both,,
1505,12731,both,0,,,
1506,12754,,0,,both,
1507,12755,,0,,both,
1508,12765,,0,,both,
1509,12769,both,0,,,
1510,12770,both,0,,,
1511,12780,both,0,,,
1512,12782,both,0,,,
1513,12788,both,0,,,
1514,12789,both,0,,,
1515,12791,both,0,,,
1516,12792,both,0,,,
1517,12796,,0,,both,
1518,12798,,0,,both,
1519,12801,,0,,,no
1520,12803,,0,,,no
1521,12814,,0,,,no
1522,12815,,0,,both,
1523,12816,,0,,both,
1524,12817,,0,,both,
1525,12819,,0,,both,
1526,12847,,0,,both,
1527,12848,,0,,both,
1528,12850,,0,,both,
1529,12868,,0,,both,
1530,12869,,0,,both,
1531,12870,,0,,both,
1532,12881,both,0,,,
1533,12892,,0,,both,
1534,12894,,0,,both,
1535,12896,,0,,both,
1536,12897,,0,,both,
1537,12925,both,0,,,
1538,12926,both,0,,,
1539,12935,,0,,both,
1540,12936,,0,,both,yes
1541,12947,both,0,,,
1542,12953,both,0,,,
1543,12955,,0,,,no
1544,12957,,0,,,no
1545,12959,,0,,,no
1546,12960,,0,,,no
1547,12961,,0,,,no
1548,12962,,0,,,no
1549,12963,,0,,,no
1550,12971,both,0,,,
1551,12972,both,0,,,
1552,12973,,0,,both,
1553,12975,,0,,both,
1554,12980,,0,,both,
1555,12981,,0,,both,
1556,12982,,0,,both,
1557,12983,,0,,both,
1558,12985,,0,,both,
1559,12988,,0,,both,
1560,12989,,0,,both,
1561,13001,both,0,,,
1562,13002,both,0,,,
1563,13010,both,0,,,
1564,13011,both,0,,,
1565,13012,both,0,,,
1566,13037,,0,,,yes
1567,13043,,0,,,yes
1568,13054,both,0,,,
1569,13063,,0,,both,
1570,13065,,0,,both,
1571,13067,,0,,both,
1572,13068,both,0,,,
1573,13070,both,0,,,
1574,13078,,0,,both,
1575,13086,,0,,both,
1576,13092,,0,,both,
1577,13136,,0,,both,
1578,13137,,0,,both,
1579,13139,both,0,,,
1580,13140,both,0,,,
1581,13141,both,0,,,
1582,13142,both,0,,,
1583,13169,,0,,both,
1584,13179,,0,,,no
1585,13212,,0,,both,
1586,13213,,0,,both,
1587,13227,,0,,both,
1588,13228,,0,,both,
1589,13229,,0,,both,
1590,13231,,0,,both,
1591,13232,,0,,both,
1592,13241,,0,,,yes
1593,13243,,0,,both,
1594,13251,,0,,both,yes
1595,13252,,0,,both,yes
1596,13253,,0,,both,yes
1597,13255,,0,,both,
1598,13257,,0,,both,
1599,13263,,0,,both,
1600,13266,,0,,both,
1601,13269,both,0,,,
1602,13271,both,0,,,
1603,13272,both,0,,,
1604,13274,,0,,,no
1605,13276,,0,,both,
1606,13280,both,0,,,
1607,13282,both,0,,,
1608,13283,both,0,,,
1609,13287,,0,,both,
1610,13288,,0,,both,
1611,13289,,0,,both,
1612,13291,,0,,both,
1613,13292,,0,,both,
1614,13294,,0,,both,
1615,13304,,0,,,no
1616,13306,,0,,,no
1617,13310,,0,,both,
1618,13316,,0,,both,
1619,13320,,0,,both,
1620,13321,,0,,both,
1621,13327,right,0,,both,
1622,13330,,0,,both,yes
1623,13331,right,0,,both,
1624,13332,right,0,,both,
1625,13333,right,0,,both,
1626,13334,right,0,,both,
1627,13335,,0,,both,yes
1628,13342,,0,,,yes
1629,13358,,0,,,yes
1630,13366,,0,,both,
1631,13367,,0,,both,
1632,13368,,0,,both,
1633,13369,both,0,,,
1634,13370,both,0,,,
1635,13391,,0,,,no
1636,13411,,0,,both,
1637,13418,both,0,,,
1638,13458,,0,,,yes
1639,13484,,0,,,no
1640,13498,,0,,both,
1641,13500,,0,,both,
1642,13502,,0,,,no
1643,13506,,0,,both,
1644,13509,,0,,,no
1645,13510,,0,,,no
1646,13511,,0,,both,
1647,13512,,0,,,no
1648,13513,,0,,,no
1649,13518,both,0,,,
1650,13519,,0,,both,
1651,13520,,0,,both,
1652,13522,,0,,both,
1653,13525,,0,,both,
1654,13526,,0,,both,
1655,13535,both,0,,,
1656,13537,,0,,both,
1657,13538,both,0,,,
1658,13539,both,0,,,
1659,13551,,0,,,yes
1660,13557,both,0,,,
1661,13564,both,0,,,
1662,13565,both,0,,,
1663,13577,both,0,,,
1664,13594,both,0,,,
1665,13595,both,0,,,
1666,13612,,0,,both,
1667,13637,,0,,,no
1668,13638,,0,,,no
1669,13639,,0,,,no
1670,13641,,0,,,no
1671,13644,both,0,,,
1672,13646,both,0,,,
1673,13656,both,0,,,
1674,13657,both,0,,,
1675,13663,,0,,,yes
1676,13664,,0,,,yes
1677,13683,,0,,,no
1678,13689,both,0,,,
1679,13690,both,0,,,
1680,13695,both,0,,,
1681,13696,both,0,,,
1682,13716,,0,,both,
1683,13718,,0,,both,
1684,13719,,0,,both,
1685,13721,,0,,both,
1686,13725,both,0,,,
1687,13727,both,0,,,
1688,13758,,0,,,yes
1689,13759,,0,,,yes
1690,13763,,0,,both,
1691,13765,,0,,both,
1692,13772,both,0,,,
1693,13780,,0,,,no
1694,13790,both,0,,,
1695,13791,both,0,,,
1696,13792,both,0,,,
1697,13810,,0,,both,
1698,13814,,0,,,no
1699,13818,,0,,,no
1700,13822,,0,,,no
1701,13825,,0,,,no
1702,13855,both,0,,,
1703,13857,both,0,,,
1704,13858,both,0,,,
1705,13859,both,0,,,
1706,13866,,0,,both,
1707,13867,,0,,both,
1708,13870,both,0,,,
1709,13871,,0,,both,
1710,13872,,0,,both,
1711,13875,both,0,,,
1712,13882,both,0,,,
1713,13883,both,0,,,
1714,13885,both,0,,,
1715,13886,both,0,,,
1716,13890,both,0,,,
1717,13897,both,0,,,
1718,13899,both,0,,,
1719,13912,,0,,both,
1720,13914,,0,,both,
1721,13916,,0,,both,
1722,13918,,0,,both,
1723,13920,,0,,both,
1724,13924,,0,,,no
1725,13926,,0,,,no
1726,13928,,0,,,no
1727,13930,both,0,,,
1728,13954,,0,,both,
1729,13955,,0,,both,
1730,13960,,0,,,yes
1731,13961,,0,,,yes
1732,14012,,0,,both,
1733,14013,,0,,both,
1734,14025,,0,,both,
1735,14032,,0,,,no
1736,14034,,0,,,no
1737,14035,,0,,,no
1738,14036,,0,,,no
1739,14049,,0,,,no
1740,14054,,0,,,no
1741,14056,,0,,,no
1742,14091,both,0,,,
1743,14092,both,0,,,
1744,14093,both,0,,,
1745,14097,both,0,,,
1746,14098,both,0,,,
1747,14099,both,0,,,yes
1748,14136,,0,,,no
1749,14138,,0,,,no
1750,14146,,0,,,no
1751,14148,,0,,,no
1752,14150,,0,,,no
1753,14152,,0,,,no
1754,14154,,0,,,no
1755,14155,,0,,,no
1756,14159,,0,,both,
1757,14167,,0,,both,
1758,14173,,0,,both,
1759,14181,,0,,both,
1760,14182,,0,,both,
1761,14211,,0,,both,
1762,14214,,0,,both,
1763,14226,one,0,,,
1764,14233,one,0,,,
1765,14246,both,0,,,
1766,14273,,0,,both,
1767,14332,both,0,,,
1768,14347,,0,both,,
1769,14360,both,0,,,
1770,14379,,0,,both,
1771,14411,both,0,,,
1772,14419,both,0,,,
1773,14420,both,0,,,
1774,14428,both,0,,,
1775,14429,both,0,,,
1776,14436,both,0,,,
1777,14499,both,0,,,
1778,14505,both,0,,,
1779,14506,both,0,,,
1780,14511,both,0,,,
1781,14512,,0,,,yes
1782,14514,,0,,,yes
1783,14553,both,0,,,
1784,14555,both,0,,,
1785,14557,both,0,,,
1786,14559,both,0,,,
1787,14562,both,0,,,
1788,14588,both,0,,,
1789,14589,both,0,,,
1790,14590,both,0,,,
1791,14591,both,0,,,
1792,14594,both,0,,,
1793,14595,both,0,,,
1794,14596,both,0,,,
1795,14598,both,0,,,
1796,14611,,0,,,yes
1797,14628,both,0,,,
1798,14651,both,0,,,
1799,14692,both,0,,,
1800,14693,both,0,,,
1801,14695,both,0,,,
1802,14696,both,0,,,
1803,14742,both,0,,,
1804,14743,both,0,,,
1805,14744,both,0,,,
1806,14746,both,0,,,
1807,14747,both,0,,,
1808,14748,both,0,,,
1809,14749,both,0,,,
1810,14763,both,0,,,
1811,14776,,0,,both,
1812,14797,both,0,,,
1813,14799,both,0,,,
1814,14800,both,0,,,
1815,14802,both,0,,,
1816,14805,both,0,,,
1817,14806,both,0,,,
1818,14809,both,0,,,
1819,14811,both,0,,,
1820,14852,both,0,,,
1821,14853,both,0,,,
1822,14854,both,0,,,
1823,14888,,0,,both,
1824,14890,,0,,both,
1825,14946,both,0,,,
1826,14947,both,0,,,
1827,14954,both,0,,,
1828,14972,,0,,both,
1829,15046,both,0,,,
1830,15048,both,0,,,
1831,15049,both,0,,,
1832,15050,both,0,,,
1833,15051,both,0,,,
1834,15053,both,0,,,
1835,15054,both,0,,,
1836,15056,both,0,,,
